n,T_n,v_2,multiplier,log_drift
5922001,4441501,2,0.75,-0.287682
5923001,4442251,2,0.75,-0.287682
5924001,4443001,2,0.75,-0.287682
5925001,4443751,2,0.75,-0.287682
5926001,4444501,2,0.75,-0.287682
5927001,4445251,2,0.75,-0.287682
5928001,4446001,2,0.75,-0.287682
5929001,4446751,2,0.75,-0.287682
5930001,4447501,2,0.75,-0.287682
5931001,4448251,2,0.75,-0.287682
5932001,4449001,2,0.75,-0.287682
5933001,4449751,2,0.75,-0.287682
5934001,4450501,2,0.75,-0.287682
5935001,4451251,2,0.75,-0.287682
5936001,4452001,2,0.75,-0.287682
5937001,4452751,2,0.75,-0.287682
5938001,4453501,2,0.75,-0.287682
5939001,4454251,2,0.75,-0.287682
5940001,4455001,2,0.75,-0.287682
5941001,4455751,2,0.75,-0.287682
5942001,4456501,2,0.75,-0.287682
5943001,4457251,2,0.75,-0.287682
5944001,4458001,2,0.75,-0.287682
5945001,4458751,2,0.75,-0.287682
5946001,4459501,2,0.75,-0.287682
5947001,4460251,2,0.75,-0.287682
5948001,4461001,2,0.75,-0.287682
5949001,4461751,2,0.75,-0.287682
5950001,4462501,2,0.75,-0.287682
5951001,4463251,2,0.75,-0.287682
5952001,4464001,2,0.75,-0.287682
5953001,4464751,2,0.75,-0.287682
5954001,4465501,2,0.75,-0.287682
5955001,4466251,2,0.75,-0.287682
5956001,4467001,2,0.75,-0.287682
5957001,4467751,2,0.75,-0.287682
5958001,4468501,2,0.75,-0.287682
5959001,4469251,2,0.75,-0.287682
5960001,4470001,2,0.75,-0.287682
5961001,4470751,2,0.75,-0.287682
5962001,4471501,2,0.75,-0.287682
5963001,4472251,2,0.75,-0.287682
5964001,4473001,2,0.75,-0.287682
5965001,4473751,2,0.75,-0.287682
5966001,4474501,2,0.75,-0.287682
5967001,4475251,2,0.75,-0.287682
5968001,4476001,2,0.75,-0.287682
5969001,4476751,2,0.75,-0.287682
5970001,4477501,2,0.75,-0.287682
5971001,4478251,2,0.75,-0.287682
5972001,4479001,2,0.75,-0.287682
5973001,4479751,2,0.75,-0.287682
5974001,4480501,2,0.75,-0.287682
5975001,4481251,2,0.75,-0.287682
5976001,4482001,2,0.75,-0.287682
5977001,4482751,2,0.75,-0.287682
5978001,4483501,2,0.75,-0.287682
5979001,4484251,2,0.75,-0.287682
5980001,4485001,2,0.75,-0.287682
5981001,4485751,2,0.75,-0.287682
5982001,4486501,2,0.75,-0.287682
5983001,4487251,2,0.75,-0.287682
5984001,4488001,2,0.75,-0.287682
5985001,4488751,2,0.75,-0.287682
5986001,4489501,2,0.75,-0.287682
5987001,4490251,2,0.75,-0.287682
5988001,4491001,2,0.75,-0.287682
5989001,4491751,2,0.75,-0.287682
5990001,4492501,2,0.75,-0.287682
5991001,4493251,2,0.75,-0.287682
5992001,4494001,2,0.75,-0.287682
5993001,4494751,2,0.75,-0.287682
5994001,4495501,2,0.75,-0.287682
5995001,4496251,2,0.75,-0.287682
5996001,4497001,2,0.75,-0.287682
5997001,4497751,2,0.75,-0.287682
5998001,4498501,2,0.75,-0.287682
5999001,4499251,2,0.75,-0.287682
6000001,4500001,2,0.75,-0.287682
6001001,4500751,2,0.75,-0.287682
6002001,4501501,2,0.75,-0.287682
6003001,4502251,2,0.75,-0.287682
6004001,4503001,2,0.75,-0.287682
6005001,4503751,2,0.75,-0.287682
6006001,4504501,2,0.75,-0.287682
6007001,4505251,2,0.75,-0.287682
6008001,4506001,2,0.75,-0.287682
6009001,4506751,2,0.75,-0.287682
6010001,4507501,2,0.75,-0.287682
6011001,4508251,2,0.75,-0.287682
6012001,4509001,2,0.75,-0.287682
6013001,4509751,2,0.75,-0.287682
6014001,4510501,2,0.75,-0.287682
6015001,4511251,2,0.75,-0.287682
6016001,4512001,2,0.75,-0.287682
6017001,4512751,2,0.75,-0.287682
6018001,4513501,2,0.75,-0.287682
6019001,4514251,2,0.75,-0.287682
6020001,4515001,2,0.75,-0.287682
6021001,4515751,2,0.75,-0.287682
6022001,4516501,2,0.75,-0.287682
6023001,4517251,2,0.75,-0.287682
6024001,4518001,2,0.75,-0.287682
6025001,4518751,2,0.75,-0.287682
6026001,4519501,2,0.75,-0.287682
6027001,4520251,2,0.75,-0.287682
6028001,4521001,2,0.75,-0.287682
6029001,4521751,2,0.75,-0.287682
6030001,4522501,2,0.75,-0.287682
6031001,4523251,2,0.75,-0.287682
6032001,4524001,2,0.75,-0.287682
6033001,4524751,2,0.75,-0.287682
6034001,4525501,2,0.75,-0.287682
6035001,4526251,2,0.75,-0.287682
6036001,4527001,2,0.75,-0.287682
6037001,4527751,2,0.75,-0.287682
6038001,4528501,2,0.75,-0.287682
6039001,4529251,2,0.75,-0.287682
6040001,4530001,2,0.75,-0.287682
6041001,4530751,2,0.75,-0.287682
6042001,4531501,2,0.75,-0.287682
6043001,4532251,2,0.75,-0.287682
6044001,4533001,2,0.75,-0.287682
6045001,4533751,2,0.75,-0.287682
6046001,4534501,2,0.75,-0.287682
6047001,4535251,2,0.75,-0.287682
6048001,4536001,2,0.75,-0.287682
6049001,4536751,2,0.75,-0.287682
6050001,4537501,2,0.75,-0.287682
6051001,4538251,2,0.75,-0.287682
6052001,4539001,2,0.75,-0.287682
6053001,4539751,2,0.75,-0.287682
6054001,4540501,2,0.75,-0.287682
6055001,4541251,2,0.75,-0.287682
6056001,4542001,2,0.75,-0.287682
6057001,4542751,2,0.75,-0.287682
6058001,4543501,2,0.75,-0.287682
6059001,4544251,2,0.75,-0.287682
6060001,4545001,2,0.75,-0.287682
6061001,4545751,2,0.75,-0.287682
6062001,4546501,2,0.75,-0.287682
6063001,4547251,2,0.75,-0.287682
6064001,4548001,2,0.75,-0.287682
6065001,4548751,2,0.75,-0.287682
6066001,4549501,2,0.75,-0.287682
6067001,4550251,2,0.75,-0.287682
6068001,4551001,2,0.75,-0.287682
6069001,4551751,2,0.75,-0.287682
6070001,4552501,2,0.75,-0.287682
6071001,4553251,2,0.75,-0.287682
6072001,4554001,2,0.75,-0.287682
6073001,4554751,2,0.75,-0.287682
6074001,4555501,2,0.75,-0.287682
6075001,4556251,2,0.75,-0.287682
6076001,4557001,2,0.75,-0.287682
6077001,4557751,2,0.75,-0.287682
6078001,4558501,2,0.75,-0.287682
6079001,4559251,2,0.75,-0.287682
6080001,4560001,2,0.75,-0.287682
6081001,4560751,2,0.75,-0.287682
6082001,4561501,2,0.75,-0.287682
6083001,4562251,2,0.75,-0.287682
6084001,4563001,2,0.75,-0.287682
6085001,4563751,2,0.75,-0.287682
6086001,4564501,2,0.75,-0.287682
6087001,4565251,2,0.75,-0.287682
6088001,4566001,2,0.75,-0.287682
6089001,4566751,2,0.75,-0.287682
6090001,4567501,2,0.75,-0.287682
6091001,4568251,2,0.75,-0.287682
6092001,4569001,2,0.75,-0.287682
6093001,4569751,2,0.75,-0.287682
6094001,4570501,2,0.75,-0.287682
6095001,4571251,2,0.75,-0.287682
6096001,4572001,2,0.75,-0.287682
6097001,4572751,2,0.75,-0.287682
6098001,4573501,2,0.75,-0.287682
6099001,4574251,2,0.75,-0.287682
6100001,4575001,2,0.75,-0.287682
6101001,4575751,2,0.75,-0.287682
6102001,4576501,2,0.75,-0.287682
6103001,4577251,2,0.75,-0.287682
6104001,4578001,2,0.75,-0.287682
6105001,4578751,2,0.75,-0.287682
6106001,4579501,2,0.75,-0.287682
6107001,4580251,2,0.75,-0.287682
6108001,4581001,2,0.75,-0.287682
6109001,4581751,2,0.75,-0.287682
6110001,4582501,2,0.75,-0.287682
6111001,4583251,2,0.75,-0.287682
6112001,4584001,2,0.75,-0.287682
6113001,4584751,2,0.75,-0.287682
6114001,4585501,2,0.75,-0.287682
6115001,4586251,2,0.75,-0.287682
6116001,4587001,2,0.75,-0.287682
6117001,4587751,2,0.75,-0.287682
6118001,4588501,2,0.75,-0.287682
6119001,4589251,2,0.75,-0.287682
6120001,4590001,2,0.75,-0.287682
6121001,4590751,2,0.75,-0.287682
6122001,4591501,2,0.75,-0.287682
6123001,4592251,2,0.75,-0.287682
6124001,4593001,2,0.75,-0.287682
6125001,4593751,2,0.75,-0.287682
6126001,4594501,2,0.75,-0.287682
6127001,4595251,2,0.75,-0.287682
6128001,4596001,2,0.75,-0.287682
6129001,4596751,2,0.75,-0.287682
6130001,4597501,2,0.75,-0.287682
6131001,4598251,2,0.75,-0.287682
6132001,4599001,2,0.75,-0.287682
6133001,4599751,2,0.75,-0.287682
6134001,4600501,2,0.75,-0.287682
6135001,4601251,2,0.75,-0.287682
6136001,4602001,2,0.75,-0.287682
6137001,4602751,2,0.75,-0.287682
6138001,4603501,2,0.75,-0.287682
6139001,4604251,2,0.75,-0.287682
6140001,4605001,2,0.75,-0.287682
6141001,4605751,2,0.75,-0.287682
6142001,4606501,2,0.75,-0.287682
6143001,4607251,2,0.75,-0.287682
6144001,4608001,2,0.75,-0.287682
6145001,4608751,2,0.75,-0.287682
6146001,4609501,2,0.75,-0.287682
6147001,4610251,2,0.75,-0.287682
6148001,4611001,2,0.75,-0.287682
6149001,4611751,2,0.75,-0.287682
6150001,4612501,2,0.75,-0.287682
6151001,4613251,2,0.75,-0.287682
6152001,4614001,2,0.75,-0.287682
6153001,4614751,2,0.75,-0.287682
6154001,4615501,2,0.75,-0.287682
6155001,4616251,2,0.75,-0.287682
6156001,4617001,2,0.75,-0.287682
6157001,4617751,2,0.75,-0.287682
6158001,4618501,2,0.75,-0.287682
6159001,4619251,2,0.75,-0.287682
6160001,4620001,2,0.75,-0.287682
6161001,4620751,2,0.75,-0.287682
6162001,4621501,2,0.75,-0.287682
6163001,4622251,2,0.75,-0.287682
6164001,4623001,2,0.75,-0.287682
6165001,4623751,2,0.75,-0.287682
6166001,4624501,2,0.75,-0.287682
6167001,4625251,2,0.75,-0.287682
6168001,4626001,2,0.75,-0.287682
6169001,4626751,2,0.75,-0.287682
6170001,4627501,2,0.75,-0.287682
6171001,4628251,2,0.75,-0.287682
6172001,4629001,2,0.75,-0.287682
6173001,4629751,2,0.75,-0.287682
6174001,4630501,2,0.75,-0.287682
6175001,4631251,2,0.75,-0.287682
6176001,4632001,2,0.75,-0.287682
6177001,4632751,2,0.75,-0.287682
6178001,4633501,2,0.75,-0.287682
6179001,4634251,2,0.75,-0.287682
6180001,4635001,2,0.75,-0.287682
6181001,4635751,2,0.75,-0.287682
6182001,4636501,2,0.75,-0.287682
6183001,4637251,2,0.75,-0.287682
6184001,4638001,2,0.75,-0.287682
6185001,4638751,2,0.75,-0.287682
6186001,4639501,2,0.75,-0.287682
6187001,4640251,2,0.75,-0.287682
6188001,4641001,2,0.75,-0.287682
6189001,4641751,2,0.75,-0.287682
6190001,4642501,2,0.75,-0.287682
6191001,4643251,2,0.75,-0.287682
6192001,4644001,2,0.75,-0.287682
6193001,4644751,2,0.75,-0.287682
6194001,4645501,2,0.75,-0.287682
6195001,4646251,2,0.75,-0.287682
6196001,4647001,2,0.75,-0.287682
6197001,4647751,2,0.75,-0.287682
6198001,4648501,2,0.75,-0.287682
6199001,4649251,2,0.75,-0.287682
6200001,4650001,2,0.75,-0.287682
6201001,4650751,2,0.75,-0.287682
6202001,4651501,2,0.75,-0.287682
6203001,4652251,2,0.75,-0.287682
6204001,4653001,2,0.75,-0.287682
6205001,4653751,2,0.75,-0.287682
6206001,4654501,2,0.75,-0.287682
6207001,4655251,2,0.75,-0.287682
6208001,4656001,2,0.75,-0.287682
6209001,4656751,2,0.75,-0.287682
6210001,4657501,2,0.75,-0.287682
6211001,4658251,2,0.75,-0.287682
6212001,4659001,2,0.75,-0.287682
6213001,4659751,2,0.75,-0.287682
6214001,4660501,2,0.75,-0.287682
6215001,4661251,2,0.75,-0.287682
6216001,4662001,2,0.75,-0.287682
6217001,4662751,2,0.75,-0.287682
6218001,4663501,2,0.75,-0.287682
6219001,4664251,2,0.75,-0.287682
6220001,4665001,2,0.75,-0.287682
6221001,4665751,2,0.75,-0.287682
6222001,4666501,2,0.75,-0.287682
6223001,4667251,2,0.75,-0.287682
6224001,4668001,2,0.75,-0.287682
6225001,4668751,2,0.75,-0.287682
6226001,4669501,2,0.75,-0.287682
6227001,4670251,2,0.75,-0.287682
6228001,4671001,2,0.75,-0.287682
6229001,4671751,2,0.75,-0.287682
6230001,4672501,2,0.75,-0.287682
6231001,4673251,2,0.75,-0.287682
6232001,4674001,2,0.75,-0.287682
6233001,4674751,2,0.75,-0.287682
6234001,4675501,2,0.75,-0.287682
6235001,4676251,2,0.75,-0.287682
6236001,4677001,2,0.75,-0.287682
6237001,4677751,2,0.75,-0.287682
6238001,4678501,2,0.75,-0.287682
6239001,4679251,2,0.75,-0.287682
6240001,4680001,2,0.75,-0.287682
6241001,4680751,2,0.75,-0.287682
6242001,4681501,2,0.75,-0.287682
6243001,4682251,2,0.75,-0.287682
6244001,4683001,2,0.75,-0.287682
6245001,4683751,2,0.75,-0.287682
6246001,4684501,2,0.75,-0.287682
6247001,4685251,2,0.75,-0.287682
6248001,4686001,2,0.75,-0.287682
6249001,4686751,2,0.75,-0.287682
6250001,4687501,2,0.75,-0.287682
6251001,4688251,2,0.75,-0.287682
6252001,4689001,2,0.75,-0.287682
6253001,4689751,2,0.75,-0.287682
6254001,4690501,2,0.75,-0.287682
6255001,4691251,2,0.75,-0.287682
6256001,4692001,2,0.75,-0.287682
6257001,4692751,2,0.75,-0.287682
6258001,4693501,2,0.75,-0.287682
6259001,4694251,2,0.75,-0.287682
6260001,4695001,2,0.75,-0.287682
6261001,4695751,2,0.75,-0.287682
6262001,4696501,2,0.75,-0.287682
6263001,4697251,2,0.75,-0.287682
6264001,4698001,2,0.75,-0.287682
6265001,4698751,2,0.75,-0.287682
6266001,4699501,2,0.75,-0.287682
6267001,4700251,2,0.75,-0.287682
6268001,4701001,2,0.75,-0.287682
6269001,4701751,2,0.75,-0.287682
6270001,4702501,2,0.75,-0.287682
6271001,4703251,2,0.75,-0.287682
6272001,4704001,2,0.75,-0.287682
6273001,4704751,2,0.75,-0.287682
6274001,4705501,2,0.75,-0.287682
6275001,4706251,2,0.75,-0.287682
6276001,4707001,2,0.75,-0.287682
6277001,4707751,2,0.75,-0.287682
6278001,4708501,2,0.75,-0.287682
6279001,4709251,2,0.75,-0.287682
6280001,4710001,2,0.75,-0.287682
6281001,4710751,2,0.75,-0.287682
6282001,4711501,2,0.75,-0.287682
6283001,4712251,2,0.75,-0.287682
6284001,4713001,2,0.75,-0.287682
6285001,4713751,2,0.75,-0.287682
6286001,4714501,2,0.75,-0.287682
6287001,4715251,2,0.75,-0.287682
6288001,4716001,2,0.75,-0.287682
6289001,4716751,2,0.75,-0.287682
6290001,4717501,2,0.75,-0.287682
6291001,4718251,2,0.75,-0.287682
6292001,4719001,2,0.75,-0.287682
6293001,4719751,2,0.75,-0.287682
6294001,4720501,2,0.75,-0.287682
6295001,4721251,2,0.75,-0.287682
6296001,4722001,2,0.75,-0.287682
6297001,4722751,2,0.75,-0.287682
6298001,4723501,2,0.75,-0.287682
6299001,4724251,2,0.75,-0.287682
6300001,4725001,2,0.75,-0.287682
6301001,4725751,2,0.75,-0.287682
6302001,4726501,2,0.75,-0.287682
6303001,4727251,2,0.75,-0.287682
6304001,4728001,2,0.75,-0.287682
6305001,4728751,2,0.75,-0.287682
6306001,4729501,2,0.75,-0.287682
6307001,4730251,2,0.75,-0.287682
6308001,4731001,2,0.75,-0.287682
6309001,4731751,2,0.75,-0.287682
6310001,4732501,2,0.75,-0.287682
6311001,4733251,2,0.75,-0.287682
6312001,4734001,2,0.75,-0.287682
6313001,4734751,2,0.75,-0.287682
6314001,4735501,2,0.75,-0.287682
6315001,4736251,2,0.75,-0.287682
6316001,4737001,2,0.75,-0.287682
6317001,4737751,2,0.75,-0.287682
6318001,4738501,2,0.75,-0.287682
6319001,4739251,2,0.75,-0.287682
6320001,4740001,2,0.75,-0.287682
6321001,4740751,2,0.75,-0.287682
6322001,4741501,2,0.75,-0.287682
6323001,4742251,2,0.75,-0.287682
6324001,4743001,2,0.75,-0.287682
6325001,4743751,2,0.75,-0.287682
6326001,4744501,2,0.75,-0.287682
6327001,4745251,2,0.75,-0.287682
6328001,4746001,2,0.75,-0.287682
6329001,4746751,2,0.75,-0.287682
6330001,4747501,2,0.75,-0.287682
6331001,4748251,2,0.75,-0.287682
6332001,4749001,2,0.75,-0.287682
6333001,4749751,2,0.75,-0.287682
6334001,4750501,2,0.75,-0.287682
6335001,4751251,2,0.75,-0.287682
6336001,4752001,2,0.75,-0.287682
6337001,4752751,2,0.75,-0.287682
6338001,4753501,2,0.75,-0.287682
6339001,4754251,2,0.75,-0.287682
6340001,4755001,2,0.75,-0.287682
6341001,4755751,2,0.75,-0.287682
6342001,4756501,2,0.75,-0.287682
6343001,4757251,2,0.75,-0.287682
6344001,4758001,2,0.75,-0.287682
6345001,4758751,2,0.75,-0.287682
6346001,4759501,2,0.75,-0.287682
6347001,4760251,2,0.75,-0.287682
6348001,4761001,2,0.75,-0.287682
6349001,4761751,2,0.75,-0.287682
6350001,4762501,2,0.75,-0.287682
6351001,4763251,2,0.75,-0.287682
6352001,4764001,2,0.75,-0.287682
6353001,4764751,2,0.75,-0.287682
6354001,4765501,2,0.75,-0.287682
6355001,4766251,2,0.75,-0.287682
6356001,4767001,2,0.75,-0.287682
6357001,4767751,2,0.75,-0.287682
6358001,4768501,2,0.75,-0.287682
6359001,4769251,2,0.75,-0.287682
6360001,4770001,2,0.75,-0.287682
6361001,4770751,2,0.75,-0.287682
6362001,4771501,2,0.75,-0.287682
6363001,4772251,2,0.75,-0.287682
6364001,4773001,2,0.75,-0.287682
6365001,4773751,2,0.75,-0.287682
6366001,4774501,2,0.75,-0.287682
6367001,4775251,2,0.75,-0.287682
6368001,4776001,2,0.75,-0.287682
6369001,4776751,2,0.75,-0.287682
6370001,4777501,2,0.75,-0.287682
6371001,4778251,2,0.75,-0.287682
6372001,4779001,2,0.75,-0.287682
6373001,4779751,2,0.75,-0.287682
6374001,4780501,2,0.75,-0.287682
6375001,4781251,2,0.75,-0.287682
6376001,4782001,2,0.75,-0.287682
6377001,4782751,2,0.75,-0.287682
6378001,4783501,2,0.75,-0.287682
6379001,4784251,2,0.75,-0.287682
6380001,4785001,2,0.75,-0.287682
6381001,4785751,2,0.75,-0.287682
6382001,4786501,2,0.75,-0.287682
6383001,4787251,2,0.75,-0.287682
6384001,4788001,2,0.75,-0.287682
6385001,4788751,2,0.75,-0.287682
6386001,4789501,2,0.75,-0.287682
6387001,4790251,2,0.75,-0.287682
6388001,4791001,2,0.75,-0.287682
6389001,4791751,2,0.75,-0.287682
6390001,4792501,2,0.75,-0.287682
6391001,4793251,2,0.75,-0.287682
6392001,4794001,2,0.75,-0.287682
6393001,4794751,2,0.75,-0.287682
6394001,4795501,2,0.75,-0.287682
6395001,4796251,2,0.75,-0.287682
6396001,4797001,2,0.75,-0.287682
6397001,4797751,2,0.75,-0.287682
6398001,4798501,2,0.75,-0.287682
6399001,4799251,2,0.75,-0.287682
6400001,4800001,2,0.75,-0.287682
6401001,4800751,2,0.75,-0.287682
6402001,4801501,2,0.75,-0.287682
6403001,4802251,2,0.75,-0.287682
6404001,4803001,2,0.75,-0.287682
6405001,4803751,2,0.75,-0.287682
6406001,4804501,2,0.75,-0.287682
6407001,4805251,2,0.75,-0.287682
6408001,4806001,2,0.75,-0.287682
6409001,4806751,2,0.75,-0.287682
6410001,4807501,2,0.75,-0.287682
6411001,4808251,2,0.75,-0.287682
6412001,4809001,2,0.75,-0.287682
6413001,4809751,2,0.75,-0.287682
6414001,4810501,2,0.75,-0.287682
6415001,4811251,2,0.75,-0.287682
6416001,4812001,2,0.75,-0.287682
6417001,4812751,2,0.75,-0.287682
6418001,4813501,2,0.75,-0.287682
6419001,4814251,2,0.75,-0.287682
6420001,4815001,2,0.75,-0.287682
6421001,4815751,2,0.75,-0.287682
6422001,4816501,2,0.75,-0.287682
6423001,4817251,2,0.75,-0.287682
6424001,4818001,2,0.75,-0.287682
6425001,4818751,2,0.75,-0.287682
6426001,4819501,2,0.75,-0.287682
6427001,4820251,2,0.75,-0.287682
6428001,4821001,2,0.75,-0.287682
6429001,4821751,2,0.75,-0.287682
6430001,4822501,2,0.75,-0.287682
6431001,4823251,2,0.75,-0.287682
6432001,4824001,2,0.75,-0.287682
6433001,4824751,2,0.75,-0.287682
6434001,4825501,2,0.75,-0.287682
6435001,4826251,2,0.75,-0.287682
6436001,4827001,2,0.75,-0.287682
6437001,4827751,2,0.75,-0.287682
6438001,4828501,2,0.75,-0.287682
6439001,4829251,2,0.75,-0.287682
6440001,4830001,2,0.75,-0.287682
6441001,4830751,2,0.75,-0.287682
6442001,4831501,2,0.75,-0.287682
6443001,4832251,2,0.75,-0.287682
6444001,4833001,2,0.75,-0.287682
6445001,4833751,2,0.75,-0.287682
6446001,4834501,2,0.75,-0.287682
6447001,4835251,2,0.75,-0.287682
6448001,4836001,2,0.75,-0.287682
6449001,4836751,2,0.75,-0.287682
6450001,4837501,2,0.75,-0.287682
6451001,4838251,2,0.75,-0.287682
6452001,4839001,2,0.75,-0.287682
6453001,4839751,2,0.75,-0.287682
6454001,4840501,2,0.75,-0.287682
6455001,4841251,2,0.75,-0.287682
6456001,4842001,2,0.75,-0.287682
6457001,4842751,2,0.75,-0.287682
6458001,4843501,2,0.75,-0.287682
6459001,4844251,2,0.75,-0.287682
6460001,4845001,2,0.75,-0.287682
6461001,4845751,2,0.75,-0.287682
6462001,4846501,2,0.75,-0.287682
6463001,4847251,2,0.75,-0.287682
6464001,4848001,2,0.75,-0.287682
6465001,4848751,2,0.75,-0.287682
6466001,4849501,2,0.75,-0.287682
6467001,4850251,2,0.75,-0.287682
6468001,4851001,2,0.75,-0.287682
6469001,4851751,2,0.75,-0.287682
6470001,4852501,2,0.75,-0.287682
6471001,4853251,2,0.75,-0.287682
6472001,4854001,2,0.75,-0.287682
6473001,4854751,2,0.75,-0.287682
6474001,4855501,2,0.75,-0.287682
6475001,4856251,2,0.75,-0.287682
6476001,4857001,2,0.75,-0.287682
6477001,4857751,2,0.75,-0.287682
6478001,4858501,2,0.75,-0.287682
6479001,4859251,2,0.75,-0.287682
6480001,4860001,2,0.75,-0.287682
6481001,4860751,2,0.75,-0.287682
6482001,4861501,2,0.75,-0.287682
6483001,4862251,2,0.75,-0.287682
6484001,4863001,2,0.75,-0.287682
6485001,4863751,2,0.75,-0.287682
6486001,4864501,2,0.75,-0.287682
6487001,4865251,2,0.75,-0.287682
6488001,4866001,2,0.75,-0.287682
6489001,4866751,2,0.75,-0.287682
6490001,4867501,2,0.75,-0.287682
6491001,4868251,2,0.75,-0.287682
6492001,4869001,2,0.75,-0.287682
6493001,4869751,2,0.75,-0.287682
6494001,4870501,2,0.75,-0.287682
6495001,4871251,2,0.75,-0.287682
6496001,4872001,2,0.75,-0.287682
6497001,4872751,2,0.75,-0.287682
6498001,4873501,2,0.75,-0.287682
6499001,4874251,2,0.75,-0.287682
6500001,4875001,2,0.75,-0.287682
6501001,4875751,2,0.75,-0.287682
6502001,4876501,2,0.75,-0.287682
6503001,4877251,2,0.75,-0.287682
6504001,4878001,2,0.75,-0.287682
6505001,4878751,2,0.75,-0.287682
6506001,4879501,2,0.75,-0.287682
6507001,4880251,2,0.75,-0.287682
6508001,4881001,2,0.75,-0.287682
6509001,4881751,2,0.75,-0.287682
6510001,4882501,2,0.75,-0.287682
6511001,4883251,2,0.75,-0.287682
6512001,4884001,2,0.75,-0.287682
6513001,4884751,2,0.75,-0.287682
6514001,4885501,2,0.75,-0.287682
6515001,4886251,2,0.75,-0.287682
6516001,4887001,2,0.75,-0.287682
6517001,4887751,2,0.75,-0.287682
6518001,4888501,2,0.75,-0.287682
6519001,4889251,2,0.75,-0.287682
6520001,4890001,2,0.75,-0.287682
6521001,4890751,2,0.75,-0.287682
6522001,4891501,2,0.75,-0.287682
6523001,4892251,2,0.75,-0.287682
6524001,4893001,2,0.75,-0.287682
6525001,4893751,2,0.75,-0.287682
6526001,4894501,2,0.75,-0.287682
6527001,4895251,2,0.75,-0.287682
6528001,4896001,2,0.75,-0.287682
6529001,4896751,2,0.75,-0.287682
6530001,4897501,2,0.75,-0.287682
6531001,4898251,2,0.75,-0.287682
6532001,4899001,2,0.75,-0.287682
6533001,4899751,2,0.75,-0.287682
6534001,4900501,2,0.75,-0.287682
6535001,4901251,2,0.75,-0.287682
6536001,4902001,2,0.75,-0.287682
6537001,4902751,2,0.75,-0.287682
6538001,4903501,2,0.75,-0.287682
6539001,4904251,2,0.75,-0.287682
6540001,4905001,2,0.75,-0.287682
6541001,4905751,2,0.75,-0.287682
6542001,4906501,2,0.75,-0.287682
6543001,4907251,2,0.75,-0.287682
6544001,4908001,2,0.75,-0.287682
6545001,4908751,2,0.75,-0.287682
6546001,4909501,2,0.75,-0.287682
6547001,4910251,2,0.75,-0.287682
6548001,4911001,2,0.75,-0.287682
6549001,4911751,2,0.75,-0.287682
6550001,4912501,2,0.75,-0.287682
6551001,4913251,2,0.75,-0.287682
6552001,4914001,2,0.75,-0.287682
6553001,4914751,2,0.75,-0.287682
6554001,4915501,2,0.75,-0.287682
6555001,4916251,2,0.75,-0.287682
6556001,4917001,2,0.75,-0.287682
6557001,4917751,2,0.75,-0.287682
6558001,4918501,2,0.75,-0.287682
6559001,4919251,2,0.75,-0.287682
6560001,4920001,2,0.75,-0.287682
6561001,4920751,2,0.75,-0.287682
6562001,4921501,2,0.75,-0.287682
6563001,4922251,2,0.75,-0.287682
6564001,4923001,2,0.75,-0.287682
6565001,4923751,2,0.75,-0.287682
6566001,4924501,2,0.75,-0.287682
6567001,4925251,2,0.75,-0.287682
6568001,4926001,2,0.75,-0.287682
6569001,4926751,2,0.75,-0.287682
6570001,4927501,2,0.75,-0.287682
6571001,4928251,2,0.75,-0.287682
6572001,4929001,2,0.75,-0.287682
6573001,4929751,2,0.75,-0.287682
6574001,4930501,2,0.75,-0.287682
6575001,4931251,2,0.75,-0.287682
6576001,4932001,2,0.75,-0.287682
6577001,4932751,2,0.75,-0.287682
6578001,4933501,2,0.75,-0.287682
6579001,4934251,2,0.75,-0.287682
6580001,4935001,2,0.75,-0.287682
6581001,4935751,2,0.75,-0.287682
6582001,4936501,2,0.75,-0.287682
6583001,4937251,2,0.75,-0.287682
6584001,4938001,2,0.75,-0.287682
6585001,4938751,2,0.75,-0.287682
6586001,4939501,2,0.75,-0.287682
