residue,count,avg_steps,avg_v2,avg_log_drift,avg_odd_mult,theoretical_drift
3405,12207,122.4613,2.0506,-0.3228,0.9764,-0.2877
3407,12207,122.2466,2.0531,-0.3245,0.9779,-0.2877
3409,12207,130.3704,2.0103,-0.2948,0.9940,-0.2877
3411,12207,138.3152,1.9756,-0.2708,1.0153,-0.2877
3413,12207,83.8680,2.4956,-0.6312,0.9026,-0.2877
3415,12207,122.9725,2.0477,-0.3208,0.9760,-0.2877
3417,12207,107.3259,2.1614,-0.3996,0.9274,-0.2877
3419,12207,129.9975,2.0111,-0.2954,0.9892,-0.2877
3421,12207,115.4561,2.0978,-0.3555,0.9541,-0.2877
3423,12207,122.6325,2.0507,-0.3228,0.9876,-0.2877
3425,12207,115.1100,2.0993,-0.3565,0.9554,-0.2877
3427,12207,99.6949,2.2384,-0.4529,0.9207,-0.2877
3429,12207,99.6949,2.2384,-0.4529,0.9093,-0.2877
3431,12207,145.4084,1.9478,-0.2515,1.0229,-0.2877
3433,12207,123.0082,2.0491,-0.3217,0.9880,-0.2877
3435,12207,130.4286,2.0100,-0.2946,0.9894,-0.2877
3437,12207,122.4692,2.0505,-0.3227,0.9642,-0.2877
3439,12207,123.1607,2.0488,-0.3215,0.9800,-0.2877
3441,12207,107.0347,2.1633,-0.4009,0.9407,-0.2877
3443,12207,114.7519,2.1014,-0.3580,0.9409,-0.2877
3445,12207,107.0347,2.1633,-0.4009,0.9463,-0.2877
3447,12207,114.7519,2.1014,-0.3580,0.9574,-0.2877
3449,12207,130.5944,2.0080,-0.2932,0.9972,-0.2877
3451,12207,122.1355,2.0528,-0.3243,0.9635,-0.2877
3453,12207,107.2757,2.1587,-0.3977,0.9632,-0.2877
3455,12207,130.4216,2.0098,-0.2945,1.0043,-0.2877
3457,12207,115.0379,2.0990,-0.3563,0.9394,-0.2877
3459,12207,107.0347,2.1633,-0.4009,0.9261,-0.2877
3461,12207,122.0226,2.0517,-0.3235,0.9749,-0.2877
3463,12207,107.0347,2.1633,-0.4009,0.9581,-0.2877
3465,12207,114.5439,2.1002,-0.3572,0.9702,-0.2877
3467,12207,122.0226,2.0517,-0.3235,0.9713,-0.2877
3469,12207,91.6124,2.3445,-0.5265,0.8792,-0.2877
3471,12207,107.0347,2.1633,-0.4009,0.9585,-0.2877
3473,12207,114.7343,2.1014,-0.3580,0.9411,-0.2877
3475,12207,114.7343,2.1014,-0.3580,0.9670,-0.2877
3477,12207,91.6124,2.3445,-0.5265,0.9090,-0.2877
3479,12207,122.0557,2.0542,-0.3253,0.9998,-0.2877
3481,12207,122.0557,2.0542,-0.3253,0.9698,-0.2877
3483,12207,129.8107,2.0109,-0.2952,0.9893,-0.2877
3485,12207,137.8335,1.9769,-0.2717,1.0104,-0.2877
3487,12207,137.5624,1.9781,-0.2725,1.0086,-0.2877
3489,12207,123.0969,2.0480,-0.3210,0.9581,-0.2877
3491,12207,114.9523,2.1001,-0.3570,0.9593,-0.2877
3493,12207,114.9523,2.1001,-0.3570,0.9653,-0.2877
3495,12207,122.4008,2.0517,-0.3235,0.9691,-0.2877
3497,12207,122.9163,2.0484,-0.3212,0.9975,-0.2877
3499,12207,129.7502,2.0127,-0.2965,0.9820,-0.2877
3501,12207,107.4098,2.1620,-0.4000,0.9289,-0.2877
3503,12207,130.0782,2.0108,-0.2952,0.9992,-0.2877
3505,12207,107.2090,2.1601,-0.3986,0.9184,-0.2877
3507,12207,107.2090,2.1601,-0.3986,0.9340,-0.2877
3509,12207,107.2090,2.1601,-0.3986,0.9436,-0.2877
3511,12207,122.5077,2.0496,-0.3220,0.9768,-0.2877
3513,12207,107.2090,2.1601,-0.3986,0.9418,-0.2877
3515,12207,114.8580,2.1018,-0.3582,0.9492,-0.2877
3517,12207,122.4074,2.0532,-0.3246,0.9704,-0.2877
3519,12207,145.2608,1.9487,-0.2521,1.0266,-0.2877
3521,12207,122.2159,2.0529,-0.3244,0.9635,-0.2877
3523,12207,122.2159,2.0529,-0.3244,0.9894,-0.2877
3525,12207,99.1221,2.2427,-0.4559,0.9236,-0.2877
3527,12207,114.4452,2.1022,-0.3586,0.9548,-0.2877
3529,12207,114.7802,2.1000,-0.3570,0.9534,-0.2877
3531,12207,122.4733,2.0502,-0.3225,0.9750,-0.2877
3533,12207,99.4161,2.2395,-0.4537,0.8950,-0.2877
3535,12207,129.6505,2.0125,-0.2964,0.9933,-0.2877
3537,12207,99.4161,2.2395,-0.4537,0.9231,-0.2877
3539,12207,122.7421,2.0487,-0.3214,0.9701,-0.2877
3541,12207,99.1221,2.2427,-0.4559,0.9281,-0.2877
3543,12207,114.8742,2.0980,-0.3556,0.9758,-0.2877
3545,12207,107.3611,2.1602,-0.3987,0.9476,-0.2877
3547,12207,114.6460,2.1010,-0.3577,0.9739,-0.2877
3549,12207,107.3611,2.1602,-0.3987,0.9198,-0.2877
3551,12207,130.5749,2.0082,-0.2934,1.0030,-0.2877
3553,12207,129.7141,2.0109,-0.2952,0.9890,-0.2877
3555,12207,99.1221,2.2427,-0.4559,0.9281,-0.2877
3557,12207,122.4010,2.0530,-0.3244,0.9790,-0.2877
3559,12207,122.8348,2.0501,-0.3224,0.9792,-0.2877
3561,12207,130.3686,2.0099,-0.2945,0.9880,-0.2877
3563,12207,137.5337,1.9785,-0.2728,1.0081,-0.2877
3565,12207,122.0773,2.0531,-0.3245,0.9632,-0.2877
3567,12207,137.5172,1.9783,-0.2727,1.0037,-0.2877
3569,12207,114.2762,2.1025,-0.3587,0.9585,-0.2877
3571,12207,106.8725,2.1632,-0.4008,0.9446,-0.2877
3573,12207,114.2762,2.1025,-0.3587,0.9665,-0.2877
3575,12207,122.6146,2.0497,-0.3221,0.9789,-0.2877
3577,12207,114.5723,2.1012,-0.3579,0.9547,-0.2877
3579,12207,122.3374,2.0519,-0.3237,0.9685,-0.2877
3581,12207,129.7967,2.0125,-0.2963,0.9951,-0.2877
3583,12207,145.4186,1.9488,-0.2522,1.0285,-0.2877
3585,12207,130.1416,2.0109,-0.2953,0.9824,-0.2877
3587,12207,99.1221,2.2427,-0.4559,0.9184,-0.2877
3589,12207,114.7967,2.0991,-0.3564,0.9455,-0.2877
3591,12207,122.5123,2.0508,-0.3229,0.9636,-0.2877
3593,12207,114.8643,2.1013,-0.3579,0.9503,-0.2877
3595,12207,114.7967,2.0991,-0.3564,0.9415,-0.2877
3597,12207,106.6366,2.1651,-0.4021,0.9255,-0.2877
3599,12207,114.7967,2.0991,-0.3564,0.9759,-0.2877
3601,12207,106.6366,2.1651,-0.4021,0.9322,-0.2877
3603,12207,130.2414,2.0105,-0.2950,0.9891,-0.2877
3605,12207,114.6058,2.1018,-0.3582,0.9734,-0.2877
3607,12207,114.8119,2.0997,-0.3568,0.9644,-0.2877
3609,12207,114.8119,2.0997,-0.3568,0.9465,-0.2877
3611,12207,137.8403,1.9771,-0.2718,1.0101,-0.2877
3613,12207,106.6366,2.1651,-0.4021,0.9322,-0.2877
3615,12207,138.7270,1.9747,-0.2702,1.0051,-0.2877
3617,12207,122.3564,2.0523,-0.3239,0.9635,-0.2877
3619,12207,114.6058,2.1018,-0.3582,0.9664,-0.2877
3621,12207,122.0310,2.0523,-0.3239,0.9739,-0.2877
3623,12207,106.6366,2.1651,-0.4021,0.9703,-0.2877
3625,12207,138.1108,1.9759,-0.2710,1.0091,-0.2877
3627,12207,114.6058,2.1018,-0.3582,0.9584,-0.2877
3629,12207,123.1799,2.0484,-0.3212,0.9718,-0.2877
3631,12207,138.2640,1.9758,-0.2709,1.0087,-0.2877
3633,12207,130.8883,2.0084,-0.2935,0.9996,-0.2877
3635,12207,130.8883,2.0084,-0.2935,0.9964,-0.2877
3637,12207,83.8680,2.4956,-0.6312,0.8714,-0.2877
3639,12207,145.7990,1.9469,-0.2509,1.0288,-0.2877
3641,12207,123.2341,2.0467,-0.3200,0.9586,-0.2877
3643,12207,114.6382,2.1012,-0.3578,0.9506,-0.2877
3645,12207,114.7383,2.1013,-0.3579,0.9529,-0.2877
3647,12207,122.4930,2.0506,-0.3227,0.9926,-0.2877
3649,12207,107.0264,2.1626,-0.4004,0.9149,-0.2877
3651,12207,107.0264,2.1626,-0.4004,0.9373,-0.2877
3653,12207,107.2546,2.1594,-0.3981,0.9187,-0.2877
3655,12207,130.0605,2.0117,-0.2958,0.9886,-0.2877
3657,12207,122.5337,2.0505,-0.3227,0.9694,-0.2877
3659,12207,107.2546,2.1594,-0.3981,0.9421,-0.2877
3661,12207,107.2546,2.1594,-0.3981,0.9276,-0.2877
3663,12207,122.4033,2.0517,-0.3235,0.9760,-0.2877
3665,12207,114.7530,2.0987,-0.3561,0.9504,-0.2877
3667,12207,114.7530,2.0987,-0.3561,0.9784,-0.2877
3669,12207,99.3601,2.2398,-0.4539,0.9388,-0.2877
3671,12207,107.2546,2.1594,-0.3981,0.9372,-0.2877
3673,12207,122.3388,2.0525,-0.3241,0.9742,-0.2877
3675,12207,122.2222,2.0524,-0.3240,0.9832,-0.2877
3677,12207,99.6572,2.2364,-0.4515,0.9175,-0.2877
3679,12207,114.2937,2.1040,-0.3597,0.9741,-0.2877
3681,12207,114.9000,2.0983,-0.3558,0.9601,-0.2877
3683,12207,99.6572,2.2364,-0.4515,0.9382,-0.2877
3685,12207,99.6572,2.2364,-0.4515,0.9116,-0.2877
3687,12207,130.2676,2.0105,-0.2950,0.9942,-0.2877
3689,12207,137.8843,1.9758,-0.2709,1.0105,-0.2877
3691,12207,122.7169,2.0505,-0.3227,0.9625,-0.2877
3693,12207,115.2721,2.0969,-0.3549,0.9644,-0.2877
3695,12207,130.2088,2.0111,-0.2954,0.9897,-0.2877
3697,12207,99.3601,2.2398,-0.4539,0.9188,-0.2877
3699,12207,115.0848,2.0997,-0.3568,0.9504,-0.2877
3701,12207,114.5682,2.1020,-0.3584,0.9646,-0.2877
3703,12207,107.2813,2.1603,-0.3988,0.9405,-0.2877
3705,12207,130.3307,2.0103,-0.2948,0.9895,-0.2877
3707,12207,107.2813,2.1603,-0.3988,0.9543,-0.2877
3709,12207,122.4144,2.0514,-0.3233,0.9787,-0.2877
3711,12207,153.2628,1.9233,-0.2345,1.0390,-0.2877
3713,12207,130.0768,2.0115,-0.2956,0.9869,-0.2877
3715,12207,99.3601,2.2398,-0.4539,0.9245,-0.2877
3717,12207,107.3736,2.1579,-0.3971,0.9289,-0.2877
3719,12207,122.8070,2.0514,-0.3233,0.9753,-0.2877
3721,12207,137.8247,1.9777,-0.2722,1.0044,-0.2877
3723,12207,107.3736,2.1579,-0.3971,0.9468,-0.2877
3725,12207,99.3601,2.2398,-0.4539,0.9115,-0.2877
3727,12207,122.5625,2.0507,-0.3229,0.9898,-0.2877
3729,12207,115.3719,2.0977,-0.3554,0.9424,-0.2877
3731,12207,115.3719,2.0977,-0.3554,0.9503,-0.2877
3733,12207,114.5228,2.1033,-0.3593,0.9735,-0.2877
3735,12207,99.3601,2.2398,-0.4539,0.9401,-0.2877
3737,12207,130.7101,2.0090,-0.2939,0.9895,-0.2877
3739,12207,137.8996,1.9761,-0.2711,1.0050,-0.2877
3741,12207,122.8220,2.0497,-0.3221,0.9646,-0.2877
3743,12207,138.0556,1.9752,-0.2705,1.0095,-0.2877
3745,12207,114.7868,2.1010,-0.3577,0.9550,-0.2877
3747,12207,114.5228,2.1033,-0.3593,0.9750,-0.2877
3749,12207,129.9810,2.0121,-0.2961,0.9987,-0.2877
3751,12207,130.2685,2.0106,-0.2950,0.9892,-0.2877
3753,12207,145.6425,1.9476,-0.2513,1.0232,-0.2877
3755,12207,130.3792,2.0097,-0.2944,0.9832,-0.2877
3757,12207,115.5184,2.0975,-0.3553,0.9400,-0.2877
3759,12207,122.4990,2.0520,-0.3237,0.9691,-0.2877
3761,12207,107.2725,2.1597,-0.3984,0.9184,-0.2877
3763,12207,107.2725,2.1597,-0.3984,0.9273,-0.2877
3765,12207,114.8635,2.0997,-0.3568,0.9595,-0.2877
3767,12207,129.6978,2.0126,-0.2964,0.9887,-0.2877
3769,12207,122.2775,2.0524,-0.3240,0.9635,-0.2877
3771,12207,122.2775,2.0524,-0.3240,0.9707,-0.2877
3773,12207,107.2725,2.1597,-0.3984,0.9459,-0.2877
3775,12207,138.5367,1.9744,-0.2699,1.0053,-0.2877
3777,12207,114.8635,2.0997,-0.3568,0.9416,-0.2877
3779,12207,122.4161,2.0509,-0.3230,0.9799,-0.2877
3781,12207,91.6004,2.3457,-0.5273,0.8737,-0.2877
3783,12207,114.8635,2.0997,-0.3568,0.9595,-0.2877
3785,12207,122.3618,2.0520,-0.3237,0.9871,-0.2877
3787,12207,130.1273,2.0123,-0.2962,0.9984,-0.2877
3789,12207,91.6004,2.3457,-0.5273,0.8827,-0.2877
3791,12207,145.4673,1.9484,-0.2519,1.0280,-0.2877
3793,12207,115.0038,2.1005,-0.3574,0.9390,-0.2877
3795,12207,115.0038,2.1005,-0.3574,0.9590,-0.2877
3797,12207,99.2887,2.2402,-0.4541,0.9260,-0.2877
3799,12207,114.8737,2.1016,-0.3581,0.9651,-0.2877
3801,12207,107.1757,2.1607,-0.3990,0.9313,-0.2877
3803,12207,130.0723,2.0107,-0.2951,0.9891,-0.2877
3805,12207,107.1757,2.1607,-0.3990,0.9384,-0.2877
3807,12207,129.5946,2.0135,-0.2971,0.9949,-0.2877
3809,12207,122.1593,2.0536,-0.3248,0.9837,-0.2877
3811,12207,99.2887,2.2402,-0.4541,0.9460,-0.2877
3813,12207,107.0750,2.1618,-0.3999,0.9309,-0.2877
3815,12207,129.7546,2.0126,-0.2964,0.9957,-0.2877
3817,12207,122.6348,2.0501,-0.3224,0.9725,-0.2877
3819,12207,114.9449,2.0988,-0.3562,0.9707,-0.2877
3821,12207,107.0750,2.1618,-0.3999,0.9227,-0.2877
3823,12207,137.7201,1.9771,-0.2718,1.0103,-0.2877
3825,12207,99.2887,2.2402,-0.4541,0.8974,-0.2877
3827,12207,122.5540,2.0507,-0.3228,0.9789,-0.2877
3829,12207,121.5916,2.0550,-0.3258,0.9860,-0.2877
3831,12207,121.8089,2.0540,-0.3251,0.9680,-0.2877
3833,12207,114.6264,2.1000,-0.3570,0.9592,-0.2877
3835,12207,130.2569,2.0091,-0.2940,0.9897,-0.2877
3837,12207,129.6237,2.0127,-0.2965,0.9933,-0.2877
3839,12207,153.4050,1.9227,-0.2341,1.0390,-0.2877
3841,12207,99.2887,2.2402,-0.4541,0.9132,-0.2877
3843,12207,114.6302,2.0994,-0.3566,0.9511,-0.2877
3845,12207,106.9210,2.1632,-0.4008,0.9234,-0.2877
3847,12207,114.6302,2.0994,-0.3566,0.9633,-0.2877
3849,12207,129.7578,2.0122,-0.2961,0.9867,-0.2877
3851,12207,114.6695,2.1003,-0.3572,0.9493,-0.2877
3853,12207,114.7583,2.1007,-0.3575,0.9586,-0.2877
3855,12207,106.9210,2.1632,-0.4008,0.9643,-0.2877
3857,12207,114.7583,2.1007,-0.3575,0.9466,-0.2877
3859,12207,122.3006,2.0521,-0.3238,0.9683,-0.2877
3861,12207,91.5776,2.3457,-0.5273,0.8919,-0.2877
3863,12207,122.7155,2.0512,-0.3232,0.9924,-0.2877
3865,12207,130.4203,2.0100,-0.2946,0.9939,-0.2877
3867,12207,146.0681,1.9471,-0.2510,1.0270,-0.2877
3869,12207,122.6415,2.0506,-0.3227,0.9641,-0.2877
3871,12207,130.4785,2.0095,-0.2943,0.9895,-0.2877
3873,12207,107.0309,2.1613,-0.3995,0.9278,-0.2877
3875,12207,114.7894,2.1002,-0.3571,0.9598,-0.2877
3877,12207,114.7894,2.1002,-0.3571,0.9658,-0.2877
3879,12207,122.2472,2.0516,-0.3235,0.9784,-0.2877
3881,12207,114.6407,2.0997,-0.3568,0.9858,-0.2877
3883,12207,114.7894,2.1002,-0.3571,0.9418,-0.2877
3885,12207,99.3604,2.2388,-0.4532,0.8936,-0.2877
3887,12207,114.7894,2.1002,-0.3571,0.9705,-0.2877
3889,12207,99.3604,2.2388,-0.4532,0.9192,-0.2877
3891,12207,99.3604,2.2388,-0.4532,0.9141,-0.2877
3893,12207,107.0407,2.1610,-0.3993,0.9336,-0.2877
3895,12207,122.8037,2.0499,-0.3223,0.9825,-0.2877
3897,12207,114.7271,2.1013,-0.3579,0.9550,-0.2877
3899,12207,114.8117,2.1011,-0.3577,0.9593,-0.2877
3901,12207,114.8117,2.1011,-0.3577,0.9579,-0.2877
3903,12207,129.9869,2.0122,-0.2961,0.9952,-0.2877
3905,12207,107.0407,2.1610,-0.3993,0.9414,-0.2877
3907,12207,107.2230,2.1582,-0.3974,0.9433,-0.2877
3909,12207,107.0407,2.1610,-0.3993,0.9269,-0.2877
3911,12207,122.2993,2.0516,-0.3234,0.9835,-0.2877
3913,12207,114.6200,2.1006,-0.3574,0.9469,-0.2877
3915,12207,107.0407,2.1610,-0.3993,0.9336,-0.2877
3917,12207,121.9345,2.0542,-0.3253,0.9705,-0.2877
3919,12207,130.0895,2.0117,-0.2958,0.9891,-0.2877
3921,12207,121.9345,2.0542,-0.3253,0.9705,-0.2877
3923,12207,136.8104,1.9809,-0.2744,1.0093,-0.2877
3925,12207,99.6383,2.2369,-0.4519,0.9589,-0.2877
3927,12207,123.0259,2.0484,-0.3213,0.9757,-0.2877
3929,12207,114.7089,2.1014,-0.3580,0.9534,-0.2877
3931,12207,137.9562,1.9766,-0.2715,1.0046,-0.2877
3933,12207,122.4161,2.0520,-0.3237,0.9821,-0.2877
3935,12207,114.7089,2.1014,-0.3580,0.9899,-0.2877
3937,12207,129.8245,2.0125,-0.2963,0.9821,-0.2877
3939,12207,91.5776,2.3457,-0.5273,0.9084,-0.2877
3941,12207,91.5776,2.3457,-0.5273,0.9114,-0.2877
3943,12207,153.5692,1.9234,-0.2346,1.0390,-0.2877
3945,12207,122.7209,2.0500,-0.3224,0.9753,-0.2877
3947,12207,114.7850,2.0994,-0.3566,0.9517,-0.2877
3949,12207,114.6753,2.0996,-0.3567,0.9540,-0.2877
3951,12207,129.6765,2.0129,-0.2966,0.9932,-0.2877
3953,12207,107.0396,2.1631,-0.4007,0.9406,-0.2877
3955,12207,106.9789,2.1617,-0.3998,0.9240,-0.2877
3957,12207,107.0396,2.1631,-0.4007,0.9328,-0.2877
3959,12207,106.9789,2.1617,-0.3998,0.9378,-0.2877
3961,12207,122.1070,2.0517,-0.3235,0.9833,-0.2877
3963,12207,121.5829,2.0543,-0.3253,0.9706,-0.2877
3965,12207,122.0417,2.0528,-0.3243,0.9754,-0.2877
3967,12207,129.3612,2.0142,-0.2975,1.0019,-0.2877
3969,12207,114.5904,2.0986,-0.3560,0.9423,-0.2877
3971,12207,107.0396,2.1631,-0.4007,0.9357,-0.2877
3973,12207,122.5516,2.0500,-0.3224,0.9752,-0.2877
3975,12207,107.0396,2.1631,-0.4007,0.9425,-0.2877
3977,12207,130.1722,2.0101,-0.2947,0.9828,-0.2877
3979,12207,122.5516,2.0500,-0.3224,0.9792,-0.2877
3981,12207,99.6383,2.2369,-0.4519,0.9291,-0.2877
3983,12207,122.4982,2.0510,-0.3230,0.9797,-0.2877
3985,12207,122.7274,2.0484,-0.3212,0.9653,-0.2877
3987,12207,122.7274,2.0484,-0.3212,0.9832,-0.2877
3989,12207,106.8204,2.1633,-0.4009,0.9469,-0.2877
3991,12207,99.2974,2.2411,-0.4548,0.9363,-0.2877
3993,12207,99.2974,2.2411,-0.4548,0.9224,-0.2877
3995,12207,122.4472,2.0507,-0.3228,0.9802,-0.2877
3997,12207,114.5000,2.1010,-0.3577,0.9633,-0.2877
3999,12207,137.7268,1.9768,-0.2716,1.0105,-0.2877
4001,12207,114.8717,2.0987,-0.3561,0.9461,-0.2877
4003,12207,106.8204,2.1633,-0.4009,0.9391,-0.2877
4005,12207,129.9056,2.0122,-0.2961,0.9987,-0.2877
4007,12207,129.8020,2.0132,-0.2969,0.9868,-0.2877
4009,12207,137.5620,1.9793,-0.2733,1.0082,-0.2877
4011,12207,122.7293,2.0495,-0.3220,0.9626,-0.2877
4013,12207,122.0781,2.0529,-0.3243,0.9684,-0.2877
4015,12207,114.4506,2.1019,-0.3583,0.9645,-0.2877
4017,12207,99.6383,2.2369,-0.4519,0.9057,-0.2877
4019,12207,99.6383,2.2369,-0.4519,0.9291,-0.2877
4021,12207,114.5795,2.1013,-0.3579,0.9592,-0.2877
4023,12207,122.2351,2.0518,-0.3236,0.9824,-0.2877
4025,12207,107.2484,2.1618,-0.3999,0.9271,-0.2877
4027,12207,107.2484,2.1618,-0.3999,0.9451,-0.2877
4029,12207,122.3361,2.0539,-0.3251,0.9779,-0.2877
4031,12207,137.6654,1.9779,-0.2723,1.0102,-0.2877
4033,12207,114.5795,2.1013,-0.3579,0.9412,-0.2877
4035,12207,130.1814,2.0103,-0.2948,0.9994,-0.2877
4037,12207,107.3858,2.1575,-0.3969,0.9478,-0.2877
4039,12207,130.2806,2.0095,-0.2943,0.9829,-0.2877
4041,12207,129.8998,2.0111,-0.2954,0.9990,-0.2877
4043,12207,99.6383,2.2369,-0.4519,0.9195,-0.2877
4045,12207,114.3643,2.1014,-0.3580,0.9405,-0.2877
4047,12207,122.0963,2.0527,-0.3242,0.9815,-0.2877
4049,12207,114.3643,2.1014,-0.3580,0.9405,-0.2877
4051,12207,129.6870,2.0131,-0.2967,0.9931,-0.2877
4053,12207,115.1300,2.0959,-0.3541,0.9903,-0.2877
4055,12207,129.8684,2.0125,-0.2964,0.9984,-0.2877
4057,12207,107.3858,2.1575,-0.3969,0.9594,-0.2877
4059,12207,129.4388,2.0134,-0.2970,0.9989,-0.2877
4061,12207,114.2460,2.1034,-0.3593,0.9457,-0.2877
4063,12207,122.0165,2.0542,-0.3253,0.9900,-0.2877
4065,12207,137.6171,1.9774,-0.2720,1.0043,-0.2877
4067,12207,115.1300,2.0959,-0.3541,0.9903,-0.2877
4069,12207,122.0224,2.0518,-0.3236,0.9742,-0.2877
4071,12207,129.8199,2.0119,-0.2959,0.9993,-0.2877
4073,12207,129.5326,2.0140,-0.2974,0.9950,-0.2877
4075,12207,137.2906,1.9792,-0.2732,1.0033,-0.2877
4077,12207,121.7710,2.0546,-0.3255,0.9623,-0.2877
4079,12207,129.3500,2.0134,-0.2970,0.9981,-0.2877
4081,12207,122.8001,2.0481,-0.3210,0.9873,-0.2877
4083,12207,122.3474,2.0510,-0.3230,0.9687,-0.2877
4085,12207,130.6973,2.0086,-0.2936,1.0103,-0.2877
4087,12207,130.1964,2.0103,-0.2948,0.9889,-0.2877
4089,12207,130.0150,2.0105,-0.2950,0.9823,-0.2877
4091,12207,130.3344,2.0088,-0.2938,0.9873,-0.2877
4093,12207,146.3290,1.9480,-0.2517,1.0280,-0.2877
4095,12207,161.7779,1.9012,-0.2192,1.0532,-0.2877
